"EFF_DATE","STAR_COMPUTER_CODE","ARTCC","ROUTE_PORTION_TYPE","ROUTE_NAME","BODY_SEQ","TRANSITION_COMPUTER_CODE","POINT_SEQ","POINT","ICAO_REGION_CODE","POINT_TYPE","NEXT_POINT","ARPT_RWY_ASSOC"
"2026/01/22","EMMAS.EMMAS1","ZAU","TRANSITION","SHIKY TRANSITION",1,"SHIKY.EMMAS1",60,"SHIKY","K5","WP   ","",""
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-HIRMO",1,"",10,"HIRMO","K2","WP   ","WHYEE","OAK/12"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-HIRMO",1,"",20,"WHYEE","K2","WP   ","LOHGN","OAK/12"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-HIRMO",1,"",30,"LOHGN","K2","WP   ","KEENR","OAK/12"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-HIRMO",1,"",40,"KEENR","K2","WP   ","FOOTO","OAK/12"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-HIRMO",1,"",50,"FOOTO","K2","WP   ","WNDML","OAK/12"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-HIRMO",1,"",60,"WNDML","K2","WP   ","EMAAA","OAK/12"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-HIRMO",1,"",70,"EMAAA","K2","WP   ","SKIZM","OAK/12"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-HIRMO",1,"",80,"SKIZM","K2","WP   ","MYJAW","OAK/12"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-HIRMO",1,"",90,"MYJAW","K2","WP   ","EMZOH","OAK/12"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-HIRMO",1,"",100,"EMZOH","K2","WP   ","","OAK/12"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-MYSHN",1,"",10,"MYSHN","K2","WP   ","MYNEE","OAK/28L, OAK/28R, OAK/30"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-MYSHN",1,"",20,"MYNEE","K2","WP   ","MYHIP","OAK/28L, OAK/28R, OAK/30"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-MYSHN",1,"",30,"MYHIP","K2","WP   ","MYRIB","OAK/28L, OAK/28R, OAK/30"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-MYSHN",1,"",40,"MYRIB","K2","WP   ","SKIZM","OAK/28L, OAK/28R, OAK/30"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-MYSHN",1,"",50,"SKIZM","K2","WP   ","MYJAW","OAK/28L, OAK/28R, OAK/30"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-MYSHN",1,"",60,"MYJAW","K2","WP   ","EMZOH","OAK/28L, OAK/28R, OAK/30"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-MYSHN",1,"",70,"EMZOH","K2","WP   ","","OAK/28L, OAK/28R, OAK/30"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-SHRRP",1,"",10,"SHRRP","K2","WP   ","MYNEE","HWD"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-SHRRP",1,"",20,"MYNEE","K2","WP   ","MYHIP","HWD"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-SHRRP",1,"",30,"MYHIP","K2","WP   ","MYRIB","HWD"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-SHRRP",1,"",40,"MYRIB","K2","WP   ","SKIZM","HWD"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-SHRRP",1,"",50,"SKIZM","K2","WP   ","MYJAW","HWD"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-SHRRP",1,"",60,"MYJAW","K2","WP   ","EMZOH","HWD"
"2026/01/22","EMZOH.EMZOH4","ZOA","BODY","EMZOH-SHRRP",1,"",70,"EMZOH","K2","WP   ","","HWD"
"2026/01/22","EMZOH.EMZOH4","ZOA","TRANSITION","RGOOD TRANSITION",1,"RGOOD.EMZOH4",10,"EMZOH","K2","WP   ","RGOOD",""
"2026/01/22","EMZOH.EMZOH4","ZOA","TRANSITION","RGOOD TRANSITION",1,"RGOOD.EMZOH4",20,"RGOOD","K2","WP   ","",""
"2026/01/22","ENCEE.ENCEE3","ZMP","BODY","ENCEE-GEP",1,"",10,"GEP","","VORTAC","FUDGE","ANE, FCM, LVN, MIC, STP"
"2026/01/22","ENCEE.ENCEE3","ZMP","BODY","ENCEE-GEP",1,"",20,"FUDGE","K3","RP   ","MAYER","ANE, FCM, LVN, MIC, STP"
"2026/01/22","ENCEE.ENCEE3","ZMP","BODY","ENCEE-GEP",1,"",30,"MAYER","K3","RP   ","RIXIE","ANE, FCM, LVN, MIC, STP"
"2026/01/22","ENCEE.ENCEE3","ZMP","BODY","ENCEE-GEP",1,"",40,"RIXIE","K3","RP   ","MLHOF","ANE, FCM, LVN, MIC, STP"
"2026/01/22","ENCEE.ENCEE3","ZMP","BODY","ENCEE-GEP",1,"",50,"MLHOF","K3","WP   ","CASNS","ANE, FCM, LVN, MIC, STP"
"2026/01/22","ENCEE.ENCEE3","ZMP","BODY","ENCEE-GEP",1,"",60,"CASNS","K3","WP   ","WOOOD","ANE, FCM, LVN, MIC, STP"
"2026/01/22","ENCEE.ENCEE3","ZMP","BODY","ENCEE-GEP",1,"",70,"WOOOD","K3","WP   ","ENCEE","ANE, FCM, LVN, MIC, STP"
"2026/01/22","ENCEE.ENCEE3","ZMP","BODY","ENCEE-GEP",1,"",80,"ENCEE","K3","WP   ","","ANE, FCM, LVN, MIC, STP"
"2026/01/22","ENCEE.ENCEE3","ZMP","TRANSITION","SIOUX FALLS TRANSITION",1,"FSD.ENCEE3",10,"ENCEE","K3","WP   ","RAZMU",""
"2026/01/22","ENCEE.ENCEE3","ZMP","TRANSITION","SIOUX FALLS TRANSITION",1,"FSD.ENCEE3",20,"RAZMU","K3","WP   ","FSD",""
"2026/01/22","ENCEE.ENCEE3","ZMP","TRANSITION","SIOUX FALLS TRANSITION",1,"FSD.ENCEE3",30,"FSD","","VORTAC","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-ALQUE",1,"",10,"ALQUE","K5","WP   ","STKNY","MDW/04R"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-ALQUE",1,"",20,"STKNY","K5","WP   ","ENDEE","MDW/04R"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-ALQUE",1,"",30,"ENDEE","K5","WP   ","","MDW/04R"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-GAGGA",1,"",10,"GAGGA","K5","WP   ","WNNRS","MDW/31R"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-GAGGA",1,"",20,"WNNRS","K5","WP   ","STKNY","MDW/31R"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-GAGGA",1,"",30,"STKNY","K5","WP   ","ENDEE","MDW/31R"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-GAGGA",1,"",40,"ENDEE","K5","WP   ","","MDW/31R"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-GORLC",1,"",10,"GORLC","K5","WP   ","STKNY","MDW/13L"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-GORLC",1,"",20,"STKNY","K5","WP   ","ENDEE","MDW/13L"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-GORLC",1,"",30,"ENDEE","K5","WP   ","","MDW/13L"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-WADLL",1,"",10,"WADLL","K5","WP   ","TUURN","MDW/22L"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-WADLL",1,"",20,"TUURN","K5","WP   ","PKACH","MDW/22L"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-WADLL",1,"",30,"PKACH","K5","WP   ","STKNY","MDW/22L"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-WADLL",1,"",40,"STKNY","K5","WP   ","ENDEE","MDW/22L"
"2026/01/22","ENDEE.ENDEE8","ZAU","BODY","ENDEE-WADLL",1,"",50,"ENDEE","K5","WP   ","","MDW/22L"
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","CHUMP TRANSITION",1,"CHUMP.ENDEE8",10,"ENDEE","K5","WP   ","TMRAA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","CHUMP TRANSITION",1,"CHUMP.ENDEE8",20,"TMRAA","K5","WP   ","JILLZ",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","CHUMP TRANSITION",1,"CHUMP.ENDEE8",30,"JILLZ","K5","WP   ","KOOKS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","CHUMP TRANSITION",1,"CHUMP.ENDEE8",40,"KOOKS","K5","WP   ","OCCHO",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","CHUMP TRANSITION",1,"CHUMP.ENDEE8",50,"OCCHO","K5","WP   ","PURTY",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","CHUMP TRANSITION",1,"CHUMP.ENDEE8",60,"PURTY","K5","WP   ","HEDOC",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","CHUMP TRANSITION",1,"CHUMP.ENDEE8",70,"HEDOC","K5","WP   ","CHUMP",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","CHUMP TRANSITION",1,"CHUMP.ENDEE8",80,"CHUMP","K5","WP   ","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","DARKK TRANSITION",1,"DARKK.ENDEE8",10,"ENDEE","K5","WP   ","TMRAA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","DARKK TRANSITION",1,"DARKK.ENDEE8",20,"TMRAA","K5","WP   ","JILLZ",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","DARKK TRANSITION",1,"DARKK.ENDEE8",30,"JILLZ","K5","WP   ","TOLCA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","DARKK TRANSITION",1,"DARKK.ENDEE8",40,"TOLCA","K5","WP   ","PEALE",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","DARKK TRANSITION",1,"DARKK.ENDEE8",50,"PEALE","K5","WP   ","LLVSS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","DARKK TRANSITION",1,"DARKK.ENDEE8",60,"LLVSS","K5","WP   ","ILIAD",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","DARKK TRANSITION",1,"DARKK.ENDEE8",70,"ILIAD","K5","WP   ","BURUU",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","DARKK TRANSITION",1,"DARKK.ENDEE8",80,"BURUU","K5","WP   ","DARKK",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","DARKK TRANSITION",1,"DARKK.ENDEE8",90,"DARKK","K5","WP   ","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","EDENS TRANSITION",1,"EDENS.ENDEE8",10,"ENDEE","K5","WP   ","TMRAA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","EDENS TRANSITION",1,"EDENS.ENDEE8",20,"TMRAA","K5","WP   ","JILLZ",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","EDENS TRANSITION",1,"EDENS.ENDEE8",30,"JILLZ","K5","WP   ","KOOKS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","EDENS TRANSITION",1,"EDENS.ENDEE8",40,"KOOKS","K5","WP   ","OCCHO",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","EDENS TRANSITION",1,"EDENS.ENDEE8",50,"OCCHO","K5","WP   ","PURTY",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","EDENS TRANSITION",1,"EDENS.ENDEE8",60,"PURTY","K5","WP   ","EDENS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","EDENS TRANSITION",1,"EDENS.ENDEE8",70,"EDENS","K5","WP   ","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","FUDDD TRANSITION",1,"FUDDD.ENDEE8",10,"ENDEE","K5","WP   ","TMRAA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","FUDDD TRANSITION",1,"FUDDD.ENDEE8",20,"TMRAA","K5","WP   ","JILLZ",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","FUDDD TRANSITION",1,"FUDDD.ENDEE8",30,"JILLZ","K5","WP   ","TOLCA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","FUDDD TRANSITION",1,"FUDDD.ENDEE8",40,"TOLCA","K5","WP   ","PEALE",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","FUDDD TRANSITION",1,"FUDDD.ENDEE8",50,"PEALE","K5","WP   ","LLVSS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","FUDDD TRANSITION",1,"FUDDD.ENDEE8",60,"LLVSS","K5","WP   ","BOOKK",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","FUDDD TRANSITION",1,"FUDDD.ENDEE8",70,"BOOKK","K5","WP   ","FUDDD",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","FUDDD TRANSITION",1,"FUDDD.ENDEE8",80,"FUDDD","K5","WP   ","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","JALAP TRANSITION",1,"JALAP.ENDEE8",10,"ENDEE","K5","WP   ","TMRAA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","JALAP TRANSITION",1,"JALAP.ENDEE8",20,"TMRAA","K5","WP   ","JILLZ",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","JALAP TRANSITION",1,"JALAP.ENDEE8",30,"JILLZ","K5","WP   ","KOOKS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","JALAP TRANSITION",1,"JALAP.ENDEE8",40,"KOOKS","K5","WP   ","OCCHO",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","JALAP TRANSITION",1,"JALAP.ENDEE8",50,"OCCHO","K5","WP   ","PURTY",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","JALAP TRANSITION",1,"JALAP.ENDEE8",60,"PURTY","K5","WP   ","EDENS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","JALAP TRANSITION",1,"JALAP.ENDEE8",70,"EDENS","K5","WP   ","MIGGS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","JALAP TRANSITION",1,"JALAP.ENDEE8",80,"MIGGS","K5","WP   ","KAMBL",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","JALAP TRANSITION",1,"JALAP.ENDEE8",90,"KAMBL","K5","WP   ","JALAP",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","JALAP TRANSITION",1,"JALAP.ENDEE8",100,"JALAP","K3","WP   ","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KAMBL TRANSITION",1,"KAMBL.ENDEE8",10,"ENDEE","K5","WP   ","TMRAA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KAMBL TRANSITION",1,"KAMBL.ENDEE8",20,"TMRAA","K5","WP   ","JILLZ",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KAMBL TRANSITION",1,"KAMBL.ENDEE8",30,"JILLZ","K5","WP   ","KOOKS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KAMBL TRANSITION",1,"KAMBL.ENDEE8",40,"KOOKS","K5","WP   ","OCCHO",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KAMBL TRANSITION",1,"KAMBL.ENDEE8",50,"OCCHO","K5","WP   ","PURTY",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KAMBL TRANSITION",1,"KAMBL.ENDEE8",60,"PURTY","K5","WP   ","EDENS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KAMBL TRANSITION",1,"KAMBL.ENDEE8",70,"EDENS","K5","WP   ","MIGGS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KAMBL TRANSITION",1,"KAMBL.ENDEE8",80,"MIGGS","K5","WP   ","KAMBL",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KAMBL TRANSITION",1,"KAMBL.ENDEE8",90,"KAMBL","K5","WP   ","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KIRKSVILLE TRANSITION",1,"IRK.ENDEE8",10,"ENDEE","K5","WP   ","TMRAA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KIRKSVILLE TRANSITION",1,"IRK.ENDEE8",20,"TMRAA","K5","WP   ","JILLZ",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KIRKSVILLE TRANSITION",1,"IRK.ENDEE8",30,"JILLZ","K5","WP   ","TOLCA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KIRKSVILLE TRANSITION",1,"IRK.ENDEE8",40,"TOLCA","K5","WP   ","PEALE",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KIRKSVILLE TRANSITION",1,"IRK.ENDEE8",50,"PEALE","K5","WP   ","LLVSS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KIRKSVILLE TRANSITION",1,"IRK.ENDEE8",60,"LLVSS","K5","WP   ","BOOKK",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KIRKSVILLE TRANSITION",1,"IRK.ENDEE8",70,"BOOKK","K5","WP   ","FUDDD",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KIRKSVILLE TRANSITION",1,"IRK.ENDEE8",80,"FUDDD","K5","WP   ","ENNZO",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KIRKSVILLE TRANSITION",1,"IRK.ENDEE8",90,"ENNZO","K5","WP   ","IRK",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","KIRKSVILLE TRANSITION",1,"IRK.ENDEE8",100,"IRK","","VORTAC","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","LLVSS TRANSITION",1,"LLVSS.ENDEE8",10,"ENDEE","K5","WP   ","TMRAA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","LLVSS TRANSITION",1,"LLVSS.ENDEE8",20,"TMRAA","K5","WP   ","JILLZ",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","LLVSS TRANSITION",1,"LLVSS.ENDEE8",30,"JILLZ","K5","WP   ","TOLCA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","LLVSS TRANSITION",1,"LLVSS.ENDEE8",40,"TOLCA","K5","WP   ","PEALE",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","LLVSS TRANSITION",1,"LLVSS.ENDEE8",50,"PEALE","K5","WP   ","LLVSS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","LLVSS TRANSITION",1,"LLVSS.ENDEE8",60,"LLVSS","K5","WP   ","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","MAGOO TRANSITION",1,"MAGOO.ENDEE8",10,"ENDEE","K5","WP   ","TMRAA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","MAGOO TRANSITION",1,"MAGOO.ENDEE8",20,"TMRAA","K5","WP   ","JILLZ",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","MAGOO TRANSITION",1,"MAGOO.ENDEE8",30,"JILLZ","K5","WP   ","TOLCA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","MAGOO TRANSITION",1,"MAGOO.ENDEE8",40,"TOLCA","K5","WP   ","PEALE",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","MAGOO TRANSITION",1,"MAGOO.ENDEE8",50,"PEALE","K5","WP   ","LLVSS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","MAGOO TRANSITION",1,"MAGOO.ENDEE8",60,"LLVSS","K5","WP   ","ILIAD",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","MAGOO TRANSITION",1,"MAGOO.ENDEE8",70,"ILIAD","K5","WP   ","BURUU",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","MAGOO TRANSITION",1,"MAGOO.ENDEE8",80,"BURUU","K5","WP   ","DARKK",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","MAGOO TRANSITION",1,"MAGOO.ENDEE8",90,"DARKK","K5","WP   ","MAGOO",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","MAGOO TRANSITION",1,"MAGOO.ENDEE8",100,"MAGOO","K5","WP   ","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","NANEE TRANSITION",1,"NANEE.ENDEE8",10,"ENDEE","K5","WP   ","MMEGG",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","NANEE TRANSITION",1,"NANEE.ENDEE8",20,"MMEGG","K5","WP   ","NANEE",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","NANEE TRANSITION",1,"NANEE.ENDEE8",30,"NANEE","K5","WP   ","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","OHHMY TRANSITION",1,"OHHMY.ENDEE8",10,"ENDEE","K5","WP   ","TMRAA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","OHHMY TRANSITION",1,"OHHMY.ENDEE8",20,"TMRAA","K5","WP   ","JILLZ",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","OHHMY TRANSITION",1,"OHHMY.ENDEE8",30,"JILLZ","K5","WP   ","KOOKS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","OHHMY TRANSITION",1,"OHHMY.ENDEE8",40,"KOOKS","K5","WP   ","OCCHO",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","OHHMY TRANSITION",1,"OHHMY.ENDEE8",50,"OCCHO","K5","WP   ","PURTY",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","OHHMY TRANSITION",1,"OHHMY.ENDEE8",60,"PURTY","K5","WP   ","HEDOC",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","OHHMY TRANSITION",1,"OHHMY.ENDEE8",70,"HEDOC","K5","WP   ","CHUMP",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","OHHMY TRANSITION",1,"OHHMY.ENDEE8",80,"CHUMP","K5","WP   ","FARCE",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","OHHMY TRANSITION",1,"OHHMY.ENDEE8",90,"FARCE","K5","WP   ","AGONY",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","OHHMY TRANSITION",1,"OHHMY.ENDEE8",100,"AGONY","K3","WP   ","JNSNN",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","OHHMY TRANSITION",1,"OHHMY.ENDEE8",110,"JNSNN","K3","WP   ","UGGLY",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","OHHMY TRANSITION",1,"OHHMY.ENDEE8",120,"UGGLY","K3","WP   ","OHHMY",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","OHHMY TRANSITION",1,"OHHMY.ENDEE8",130,"OHHMY","K3","WP   ","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","PHEEB TRANSITION",1,"PHEEB.ENDEE8",10,"ENDEE","K5","WP   ","MMEGG",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","PHEEB TRANSITION",1,"PHEEB.ENDEE8",20,"MMEGG","K5","WP   ","NANEE",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","PHEEB TRANSITION",1,"PHEEB.ENDEE8",30,"NANEE","K5","WP   ","DAJON",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","PHEEB TRANSITION",1,"PHEEB.ENDEE8",40,"DAJON","K5","WP   ","POOGY",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","PHEEB TRANSITION",1,"PHEEB.ENDEE8",50,"POOGY","K5","WP   ","PHEEB",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","PHEEB TRANSITION",1,"PHEEB.ENDEE8",60,"PHEEB","K5","WP   ","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","POOGY TRANSITION",1,"POOGY.ENDEE8",10,"ENDEE","K5","WP   ","MMEGG",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","POOGY TRANSITION",1,"POOGY.ENDEE8",20,"MMEGG","K5","WP   ","NANEE",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","POOGY TRANSITION",1,"POOGY.ENDEE8",30,"NANEE","K5","WP   ","DAJON",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","POOGY TRANSITION",1,"POOGY.ENDEE8",40,"DAJON","K5","WP   ","POOGY",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","POOGY TRANSITION",1,"POOGY.ENDEE8",50,"POOGY","K5","WP   ","",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","UGGLY TRANSITION",1,"UGGLY.ENDEE8",10,"ENDEE","K5","WP   ","TMRAA",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","UGGLY TRANSITION",1,"UGGLY.ENDEE8",20,"TMRAA","K5","WP   ","JILLZ",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","UGGLY TRANSITION",1,"UGGLY.ENDEE8",30,"JILLZ","K5","WP   ","KOOKS",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","UGGLY TRANSITION",1,"UGGLY.ENDEE8",40,"KOOKS","K5","WP   ","OCCHO",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","UGGLY TRANSITION",1,"UGGLY.ENDEE8",50,"OCCHO","K5","WP   ","PURTY",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","UGGLY TRANSITION",1,"UGGLY.ENDEE8",60,"PURTY","K5","WP   ","HEDOC",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","UGGLY TRANSITION",1,"UGGLY.ENDEE8",70,"HEDOC","K5","WP   ","CHUMP",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","UGGLY TRANSITION",1,"UGGLY.ENDEE8",80,"CHUMP","K5","WP   ","FARCE",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","UGGLY TRANSITION",1,"UGGLY.ENDEE8",90,"FARCE","K5","WP   ","AGONY",""
"2026/01/22","ENDEE.ENDEE8","ZAU","TRANSITION","UGGLY TRANSITION",1,"UGGLY.ENDEE8",100,"AGONY","K3","WP   ","JNSNN",""
