"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_END_ID","ILS_LOC_ID","SYSTEM_TYPE_CODE","COMPONENT_STATUS","COMPONENT_STATUS_DATE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","LAT_LONG_SOURCE_CODE","SITE_ELEVATION","G_S_TYPE_CODE","G_S_ANGLE","G_S_FREQ"
"2026/02/19","02124.2","A","CA","SMF","SACRAMENTO","US","35L","HUX","LD","OPERATIONAL IFR","1977/01/13",38,41,12.5012,"N",38.68680588,121,36,0.0807,"W",-121.60002241,"T",21.7,"GS",3,331.7
"2026/02/19","02126.","A","CA","MHR","SACRAMENTO","US","22L","MHR","LD","OPERATIONAL IFR","1901/01/01",38,33,37.2259,"N",38.56034052,121,17,2.3738,"W",-121.28399272,"F",92,"GS",3,332.15
"2026/02/19","02127.","A","CA","SAC","SACRAMENTO","US","02","SAC","LS","OPERATIONAL IFR","1901/01/01",38,30,25.5858,"N",38.50710716,121,29,50.9483,"W",-121.49748563,"T",19.7,"GS",3,335
"2026/02/19","02128.","A","CA","MCC","SACRAMENTO","US","16","MCC","LS","OPERATIONAL IFR","1901/01/01",38,40,45.936,"N",38.67942666,121,24,8.4,"W",-121.40233333,"T",72.4,"GS",3,333.2
"2026/02/19","02128.","A","CA","MCC","SACRAMENTO","US","34","FKZ","LS","OPERATIONAL IFR","1901/01/01",38,39,20.843,"N",38.65578972,121,24,8.51,"W",-121.40236388,"A",,"GS",3,333.2
"2026/02/19","02137.","A","CA","SNS","SALINAS","US","31","SNS","LS","OPERATIONAL IFR","1975/03/27",36,39,36.3599,"N",36.66009997,121,36,7.7664,"W",-121.60215733,"T",77.2,"GS",3,329.9
"2026/02/19","02154.","A","CA","SBD","SAN BERNARDINO","US","06","SBD","LS","OPERATIONAL IFR","1993/12/09",34,5,24.9817,"N",34.09027269,117,14,49.3383,"W",-117.24703841,"T",1087.4,"GS",3,332
"2026/02/19","02166.","A","CA","MYF","SAN DIEGO","US","28R","MYF","LD","OPERATIONAL IFR","1980/07/10",32,48,52.1388,"N",32.814483,117,8,14.0871,"W",-117.13724641,"T",418.9,"GS",3,330.95
"2026/02/19","02170.","A","CA","SAN","SAN DIEGO","US","09","SAN","LD","OPERATIONAL IFR","1901/01/01",32,44,10.7741,"N",32.73632613,117,11,52.1594,"W",-117.19782205,"T",13.1,"GS",3.1,332.75
"2026/02/19","02177.","A","CA","NKX","SAN DIEGO","US","24R","NKX","LD","OPERATIONAL RESTRICTED","2021/10/25",32,52,16.19,"N",32.87116388,117,7,49.09,"W",-117.13030277,"N",468.8,"GS",3,331.55
"2026/02/19","02187.","A","CA","SFO","SAN FRANCISCO","US","19L","SIA","LD","OPERATIONAL IFR","1982/11/25",37,37,30.7381,"N",37.62520502,122,22,11.0577,"W",-122.36973825,"T",6.3,"GS",3,329.3
"2026/02/19","02187.","A","CA","SFO","SAN FRANCISCO","US","28L","SFO","LD","OPERATIONAL IFR","1980/10/02",37,36,51.2769,"N",37.61424358,122,21,43.1999,"W",-122.36199997,"T",8.2,"GS",2.85,332.45
"2026/02/19","02187.","A","CA","SFO","SAN FRANCISCO","US","28R","GWQ","LD","OPERATIONAL IFR","1976/02/26",37,36,51.3989,"N",37.61427747,122,21,43.1171,"W",-122.36197697,"T",8.2,"GS",3,333.5
"2026/02/19","02204.","A","CA","SJC","SAN JOSE","US","12R","SLV","LD","OPERATIONAL IFR","1976/06/17",37,22,6.0334,"N",37.36834261,121,56,14.5901,"W",-121.93738613,"T",36.8,"GS",3,330.8
"2026/02/19","02204.","A","CA","SJC","SAN JOSE","US","30L","SJC","LD","OPERATIONAL IFR","1964/02/10",37,21,33.0094,"N",37.35916927,121,55,27.8798,"W",-121.92441105,"T",48.6,"GS",3,330.8
"2026/02/19","02211.","A","CA","SBP","SAN LUIS OBISPO","US","11","SBP","LS","OPERATIONAL IFR","1901/01/01",35,14,20.7139,"N",35.23908719,120,38,44.4879,"W",-120.64569108,"T",171.5,"GS",3,333.2
"2026/02/19","02230.","A","CA","SNA","SANTA ANA","US","20R","SNA","LD","OPERATIONAL IFR","1969/10/23",33,40,47.5788,"N",33.679883,117,52,2.2792,"W",-117.86729977,"T",42.4,"GS",3,333.35
"2026/02/19","02235.","A","CA","SBA","SANTA BARBARA","US","07","SBA","LD","OPERATIONAL IFR","1901/01/01",34,25,43.2018,"N",34.42866716,119,51,4.8931,"W",-119.85135919,"T",9.3,"GS",3,335
"2026/02/19","02251.","A","CA","SMX","SANTA MARIA","US","12","SMX","LD","OPERATIONAL IFR","1972/04/06",34,54,20.5963,"N",34.90572119,120,27,46.2374,"W",-120.46284372,"T",219.7,"GS",3,329.3
"2026/02/19","02260.","A","CA","STS","SANTA ROSA","US","32","STS","LS","OPERATIONAL IFR","1973/10/23",38,30,16.2892,"N",38.50452477,122,48,28.7877,"W",-122.80799658,"T",118.6,"GS",3,332
"2026/02/19","02314.","A","CA","SCK","STOCKTON","US","29R","SCK","LD","OPERATIONAL IFR","1961/01/17",37,53,19.8794,"N",37.88885538,121,13,35.2021,"W",-121.22644502,"T",29.2,"GS",3,331.4
"2026/02/19","02356.1","A","CA","TOA","TORRANCE","US","29R","TOA","LD","OPERATIONAL IFR","1982/07/08",33,48,9.6929,"N",33.80269247,118,20,8.6046,"W",-118.3357235,"K",91.6,"GS",3.4,331.1
"2026/02/19","02396.","A","CA","VNY","VAN NUYS","US","16R","VNY","LS","OPERATIONAL IFR","1975/07/17",34,12,44.8767,"N",34.21246575,118,29,29.2468,"W",-118.49145744,"K",784.2,"GS",3.5,332.3
"2026/02/19","02413.","A","CA","VIS","VISALIA","US","30","VIS","LD","OPERATIONAL IFR","1978/02/23",36,18,48.4813,"N",36.31346702,119,23,18.0691,"W",-119.38835252,"T",291.1,"GS",3,329.9
"2026/02/19","02510.","A","CO","ALS","ALAMOSA","US","02","VQR","LS","OPERATIONAL IFR","1997/11/06",37,25,36.4961,"N",37.42680447,105,52,21.6372,"W",-105.872677,"T",7535.5,"GS",3,331.1
"2026/02/19","02517.41","A","CO","BKF","AURORA","US","32","BKF","LG","OPERATIONAL IFR","2005/09/21",39,41,30.03,"N",39.691675,104,44,36,"W",-104.74333333,"A",5650.1,"GS",3,333.2
"2026/02/19","02543.","A","CO","COS","COLORADO SPRINGS","US","17L","LPI","LD","OPERATIONAL IFR","1994/12/08",38,48,46.0558,"N",38.81279327,104,41,3.612,"W",-104.68433666,"T",6176.6,"GD",3,331.4
"2026/02/19","02543.","A","CO","COS","COLORADO SPRINGS","US","35L","COS","LS","OPERATIONAL IFR","2020/03/18",38,47,46.8098,"N",38.79633605,104,42,52.1749,"W",-104.71449302,"T",6048.4,"GS",3,333.8
"2026/02/19","02543.","A","CO","COS","COLORADO SPRINGS","US","35R","AHI","LD","OPERATIONAL IFR","2007/07/05",38,46,53.9365,"N",38.78164902,104,41,3.6778,"W",-104.68435494,"T",6102.6,"GS",3,331.4
"2026/02/19","02569.","A","CO","BJC","DENVER","US","30R","BJC","LS","OPERATIONAL IFR","1974/09/05",39,54,7.1142,"N",39.90197616,105,6,17.4034,"W",-105.10483427,"K",5588.1,"GS",3,333.5
"2026/02/19","02572.","A","CO","APA","DENVER","US","35R","APA","LD","OPERATIONAL IFR","1978/04/20",39,33,34.9693,"N",39.55971369,104,50,54.5334,"W",-104.8484815,"T",5870.9,"GS",3.1,332.3
"2026/02/19","02573.","A","CO","DEN","DENVER","US","07","DZG","LD","OPERATIONAL IFR","1993/11/11",39,50,23.2656,"N",39.839796,104,43,22.6558,"W",-104.72295994,"Z",5340.5,"GS",3,332.75
"2026/02/19","02573.","A","CO","DEN","DENVER","US","08","FUI","LD","OPERATIONAL IFR","1993/11/11",39,52,43.1529,"N",39.87865358,104,39,29.8599,"W",-104.65829441,"Z",5342.2,"GS",3,329.3
"2026/02/19","02573.","A","CO","DEN","DENVER","US","16L","LTT","LD","OPERATIONAL IFR","1993/11/11",39,53,39.5473,"N",39.89431869,104,41,17.8695,"W",-104.68829708,"Z",5346.5,"GS",3,331.7
"2026/02/19","02573.","A","CO","DEN","DENVER","US","16R","DQQ","LD","OPERATIONAL IFR","2003/07/31",39,53,34.8236,"N",39.89300655,104,41,51.2764,"W",-104.69757677,"Z",5316.8,"GS",3,331.1
"2026/02/19","02573.","A","CO","DEN","DENVER","US","17L","BXP","LD","OPERATIONAL IFR","1993/11/11",39,51,44.0596,"N",39.86223877,104,38,23.5605,"W",-104.63987791,"Z",5326,"GS",3,334.25
"2026/02/19","02573.","A","CO","DEN","DENVER","US","17R","ACX","LD","OPERATIONAL IFR","1993/11/11",39,51,30.9128,"N",39.85858688,104,39,31.4164,"W",-104.65872677,"Z",5378,"GS",3,329.9
"2026/02/19","02573.","A","CO","DEN","DENVER","US","25","ERP","LD","OPERATIONAL IFR","1993/11/11",39,50,22.4098,"N",39.83955827,104,41,15.7881,"W",-104.68771891,"Z",5344.2,"GS",3,332.75
"2026/02/19","02573.","A","CO","DEN","DENVER","US","26","JOY","LD","OPERATIONAL IFR","1993/11/11",39,52,42.2239,"N",39.87839552,104,37,22.3854,"W",-104.62288483,"Z",5293.2,"GS",3,329.3
"2026/02/19","02573.","A","CO","DEN","DENVER","US","34L","DXU","LD","OPERATIONAL IFR","2003/07/31",39,51,17.5994,"N",39.85488872,104,41,52.8493,"W",-104.69801369,"Z",5317.6,"GS",3,331.1
"2026/02/19","02573.","A","CO","DEN","DENVER","US","34R","OUF","LD","OPERATIONAL IFR","1993/11/11",39,52,1.3925,"N",39.86705347,104,41,19.0115,"W",-104.6886143,"Z",5346.4,"GS",3,331.7
"2026/02/19","02573.","A","CO","DEN","DENVER","US","35L","AQD","LD","OPERATIONAL IFR","1993/11/11",39,49,52.7648,"N",39.83132355,104,39,32.5991,"W",-104.6590553,"Z",5422.6,"GS",3,329.9
"2026/02/19","02573.","A","CO","DEN","DENVER","US","35R","DPP","LD","OPERATIONAL IFR","1993/11/11",39,50,6.3585,"N",39.83509958,104,38,24.7651,"W",-104.64021252,"Z",5359.9,"GS",3,334.25
"2026/02/19","02575.1","A","CO","CFO","DENVER","US","17","FZR","LD","OPERATIONAL IFR","1994/04/28",39,46,58.6631,"N",39.78296197,104,31,32.375,"W",-104.52565972,"T",5477.7,"GS",3,330.8
"2026/02/19","02575.1","A","CO","CFO","DENVER","US","26","FTG","LD","OPERATIONAL IFR","1989/01/12",39,47,40.972,"N",39.79471444,104,32,25.1391,"W",-104.54031641,"T",5480.8,"GS",3,332
"2026/02/19","02575.1","A","CO","CFO","DENVER","US","35","VWT","LD","OPERATIONAL IFR","1994/03/03",39,46,0.3655,"N",39.76676819,104,31,32.3532,"W",-104.52565366,"T",5506.3,"GS",3,330.8
"2026/02/19","02586.1","A","CO","DRO","DURANGO","US","03","DRO","LS","OPERATIONAL IFR","1983/01/11",37,8,34.757,"N",37.14298805,107,45,37.4307,"W",-107.76039741,"T",6621.3,"GS",3,331.4
"2026/02/19","02588.","A","CO","EGE","EAGLE","US","25","ESJ","LD","OPERATIONAL IFR","2020/04/28",39,38,41.4815,"N",39.64485597,106,54,25.8468,"W",-106.90717966,"T",6528.8,"GS",3.8,333.05
"2026/02/19","02602.2","A","CO","FCS","FORT CARSON","US","31","FCS","LD","OPERATIONAL IFR","2022/11/14",38,40,32.76,"N",38.67576666,104,45,6.84,"W",-104.7519,"R",5807,"GS",3,333.35
"2026/02/19","02603.1","A","CO","FNL","FORT COLLINS/LOVELAND","US","33","FNL","LS","OPERATIONAL IFR","1980/08/07",40,26,33.4513,"N",40.44262536,105,0,34.5582,"W",-105.0095995,"T",5011,"GS",3,332.6
"2026/02/19","02624.","A","CO","GJT","GRAND JUNCTION","US","11","GJT","LD","OPERATIONAL IFR","1901/01/01",39,7,51.8453,"N",39.13106813,108,32,20.6402,"W",-108.53906672,"T",4823.8,"GS",3,335
"2026/02/19","02627.","A","CO","GXY","GREELEY","US","35","DCI","LD","OPERATIONAL IFR","1980/01/01",40,26,3.6765,"N",40.43435458,104,37,46.7949,"W",-104.62966525,"T",4652.9,"GS",3,335
"2026/02/19","02631.","A","CO","GUC","GUNNISON","US","06","GUC","LD","OPERATIONAL IFR","1989/12/14",38,31,56.1291,"N",38.53225808,106,56,31.128,"W",-106.94198,"T",7659.1,"GS",3.2,329.6
"2026/02/19","02635.7","A","CO","HDN","HAYDEN","US","10","HDN","LD","OPERATIONAL IFR","1986/12/18",40,29,3.1514,"N",40.48420872,107,13,46.9985,"W",-107.2297218,"T",6582.9,"GS",3,333.8
"2026/02/19","02692.","A","CO","MTJ","MONTROSE","US","17","MTJ","LG","OPERATIONAL IFR","1993/11/11",38,31,37.8707,"N",38.5271863,107,53,29.1094,"W",-107.89141927,"Z",5693,"GS",3,332.3
"2026/02/19","02709.","A","CO","PUB","PUEBLO","US","08R","PUB","LS","OPERATIONAL IFR","1901/01/01",38,17,18.9334,"N",38.28859261,104,30,21.5794,"W",-104.50599427,"T",4672.8,"GS",3,332.6
"2026/02/19","02709.","A","CO","PUB","PUEBLO","US","26L","TFR","LS","OPERATIONAL IFR","1971/03/02",38,17,21.3596,"N",38.28926655,104,28,39.1966,"W",-104.47755461,"T",4649.4,"GS",3,334.1
"2026/02/19","02711.","A","CO","RIL","RIFLE","US","26","RIL","LD","OPERATIONAL IFR","2000/02/24",39,31,40.4863,"N",39.52791286,107,43,9.6788,"W",-107.71935522,"T",5522,"GS",3.5,330.8
"2026/02/19","02785.","A","CT","BDR","BRIDGEPORT","US","06","BDR","LD","OPERATIONAL RESTRICTED","2019/04/29",41,9,30.1865,"N",41.15838513,73,7,43.0967,"W",-73.12863797,"T",4.4,"GS",3,330.2
"2026/02/19","02823.","A","CT","GON","GROTON (NEW LONDON)","US","05","GON","LD","OPERATIONAL IFR","1972/01/13",41,19,35.2053,"N",41.32644591,72,2,44.2311,"W",-72.04561975,"Z",3.6,"GS",3,332.3
"2026/02/19","02858.","A","CT","HVN","NEW HAVEN","US","02","HVN","LD","OPERATIONAL IFR","1972/03/06",41,15,31.8146,"N",41.25883738,72,53,20.4323,"W",-72.88900897,"T",2.9,"GS",3,331.4
"2026/02/19","02870.3","A","CT","OXC","OXFORD","US","36","OXC","LD","OPERATIONAL IFR","2022/02/07",41,28,26.4395,"N",41.47401097,73,8,6.9945,"W",-73.13527625,"K",690,"GS",3,332.45
"2026/02/19","02946.","A","CT","BDL","WINDSOR LOCKS","US","06","BDL","LD","OPERATIONAL IFR","1901/01/01",41,56,5.5448,"N",41.93487355,72,41,41.8869,"W",-72.69496858,"T",169.3,"GS",3,331.7
"2026/02/19","02946.","A","CT","BDL","WINDSOR LOCKS","US","24","MYQ","LD","OPERATIONAL IFR","1999/01/04",41,56,53.5757,"N",41.94821547,72,40,25.9626,"W",-72.6738785,"T",156.7,"GS",3,331.7
"2026/02/19","02946.","A","CT","BDL","WINDSOR LOCKS","US","33","IKX","LD","OPERATIONAL IFR","1977/04/21",41,55,54.7672,"N",41.93187977,72,40,38.5896,"W",-72.677386,"T",167.6,"GS",3,329.75
"2026/02/19","02967.","A","DE","DOV","DOVER","US","01","DOV","LS","OPERATIONAL IFR","1901/01/01",39,7,12.03,"N",39.12000833,75,27,45.81,"W",-75.462725,"A",21.1,"GS",3,333.65
"2026/02/19","02967.","A","DE","DOV","DOVER","US","19","LIR","LS","OPERATIONAL IFR","1980/05/15",39,8,26.12,"N",39.14058888,75,27,40.77,"W",-75.461325,"A",14.4,"GS",3,331.1
"2026/02/19","02999.","A","DE","ILG","WILMINGTON","US","01","ILG","LS","OPERATIONAL IFR","1901/01/01",39,40,19.1461,"N",39.67198502,75,36,9.3142,"W",-75.60258727,"T",73.2,"GS",3,335
"2026/02/19","03001.","A","DC","DCA","WASHINGTON","US","01","DCA","LD","OPERATIONAL IFR","1999/05/26",38,50,39.94,"N",38.84442777,77,2,7.24,"W",-77.03534444,"F",12.5,"GS",3,333.8
"2026/02/19","03002.","A","DC","IAD","WASHINGTON","US","01C","OSZ","LS","OPERATIONAL IFR","1977/05/05",38,56,31.0626,"N",38.94196183,77,27,40.739,"W",-77.46131638,"T",281.7,"GS",3,332.3
"2026/02/19","03002.","A","DC","IAD","WASHINGTON","US","01L","OIU","LD","OPERATIONAL IFR","2008/11/20",38,56,52.8758,"N",38.94802105,77,28,34.3489,"W",-77.47620802,"T",288.1,"GS",3,330.05
"2026/02/19","03002.","A","DC","IAD","WASHINGTON","US","01R","IAD","LD","OPERATIONAL IFR","1999/05/26",38,55,35.8487,"N",38.92662463,77,26,4.7355,"W",-77.43464875,"T",306.4,"GS",3,334.4
"2026/02/19","03002.","A","DC","IAD","WASHINGTON","US","12","AJU","LS","OPERATIONAL IFR","1976/12/23",38,56,30.4069,"N",38.94177969,77,29,15.5183,"W",-77.48764397,"T",303.4,"GS",3,332
"2026/02/19","03002.","A","DC","IAD","WASHINGTON","US","19C","DLX","LS","OPERATIONAL IFR","1901/01/01",38,58,4.1642,"N",38.96782338,77,27,37.9988,"W",-77.46055522,"T",264.9,"GS",3,332.3
"2026/02/19","03002.","A","DC","IAD","WASHINGTON","US","19L","SGC","LD","OPERATIONAL IFR","1972/05/25",38,57,9.2652,"N",38.95257366,77,26,4.5983,"W",-77.43461063,"T",290.9,"GS",3,334.4
"2026/02/19","03002.","A","DC","IAD","WASHINGTON","US","19R","ISU","LD","OPERATIONAL IFR","2008/11/20",38,58,4.4532,"N",38.96790366,77,28,33.3236,"W",-77.47592322,"T",272,"GS",3,330.05
"2026/02/19","03003.","A","DC","HEF","WASHINGTON","US","16L","HEF","LG","OPERATIONAL IFR","1983/07/21",38,43,26.9383,"N",38.72414952,77,31,3.0996,"W",-77.51752766,"T",174,"GS",3,331.4
"2026/02/19","03083.","A","FL","BKV","BROOKSVILLE","US","09","OSV","LD","OPERATIONAL IFR","1993/09/16",28,28,29.8403,"N",28.47495563,82,28,3.3139,"W",-82.46758719,"T",71.7,"GS",3,330.05
"2026/02/19","03121.","A","FL","COF","COCOA BEACH","US","03","COF","LG","OPERATIONAL IFR","1980/12/25",28,13,26.968,"N",28.22415777,80,36,55.631,"W",-80.61545305,"K",2.2,"GS",3,331.4
"2026/02/19","03121.","A","FL","COF","COCOA BEACH","US","21","PKC","LG","OPERATIONAL IFR","1980/12/25",28,14,32.434,"N",28.24234277,80,36,28.836,"W",-80.60801,"K",4.2,"GS",3,330.8
"2026/02/19","03128.1","A","FL","CEW","CRESTVIEW","US","17","CEW","LS","OPERATIONAL IFR","2017/04/22",30,47,9.5265,"N",30.78597958,86,31,27.3496,"W",-86.52426377,"T",193.6,"GS",3,331.1
"2026/02/19","03147.","A","FL","DAB","DAYTONA BEACH","US","07L","DAB","LG","OPERATIONAL RESTRICTED","1971/02/25",29,10,25.0011,"N",29.17361141,81,4,19.8416,"W",-81.07217822,"T",25.9,"GS",3,333.2
"2026/02/19","03147.","A","FL","DAB","DAYTONA BEACH","US","25R","DBF","LD","OPERATIONAL IFR","2011/09/12",29,10,58.0006,"N",29.18277794,81,3,1.8017,"W",-81.05050047,"T",31.6,"GD",3,333.2
"2026/02/19","03192.","A","FL","FLL","FORT LAUDERDALE","US","10L","LHI","LD","OPERATIONAL IFR","1970/12/03",26,4,39.6411,"N",26.07767808,80,9,42.3329,"W",-80.16175913,"T",2.9,"GS",3,334.4
"2026/02/19","03192.","A","FL","FLL","FORT LAUDERDALE","US","10R","FLL","LD","OPERATIONAL IFR","2014/07/25",26,3,53.1134,"N",26.06475372,80,9,18.5896,"W",-80.15516377,"T",5.7,"GS",3,333.35
"2026/02/19","03192.","A","FL","FLL","FORT LAUDERDALE","US","28L","ADI","LD","OPERATIONAL IFR","2014/07/28",26,3,52.7404,"N",26.06465011,80,8,15.5298,"W",-80.13764716,"T",45,"GS",3,333.35
"2026/02/19","03192.","A","FL","FLL","FORT LAUDERDALE","US","28R","UDL","LD","OPERATIONAL IFR","1985/03/14",26,4,39.627,"N",26.07767416,80,8,39.0644,"W",-80.14418455,"T",5,"GS",3,330.2
"2026/02/19","03194.","A","FL","FXE","FORT LAUDERDALE","US","09","FXE","LS","OPERATIONAL RESTRICTED","1981/07/08",26,11,56.3284,"N",26.19898011,80,10,40.1455,"W",-80.17781819,"K",11.9,"GS",3,331.7
"2026/02/19","03198.","A","FL","FMY","FORT MYERS","US","05","FMY","LS","OPERATIONAL IFR","1975/07/31",26,34,59.7181,"N",26.58325502,81,52,6.009,"W",-81.86833583,"T",11.5,"GS",3,330.2
"2026/02/19","03198.2","A","FL","RSW","FORT MYERS","US","06","RSW","LD","OPERATIONAL IFR","2007/04/04",26,31,43.5444,"N",26.52876233,81,46,4.4222,"W",-81.76789505,"T",25.2,"GS",3,332.9
"2026/02/19","03202.","A","FL","FPR","FORT PIERCE","US","10R","FJD","LD","OPERATIONAL IFR","1994/05/26",27,29,53.3093,"N",27.49814147,80,22,35.1777,"W",-80.37643825,"T",19.9,"GS",3,329.45
"2026/02/19","03210.","A","FL","GNV","GAINESVILLE","US","29","GNV","LS","OPERATIONAL IFR","1973/09/24",29,41,16.1201,"N",29.68781113,82,15,36.8242,"W",-82.26022894,"T",105.8,"GS",3,332.3
"2026/02/19","03242.","A","FL","HST","HOMESTEAD","US","06","HST","LS","OPERATIONAL IFR","1962/10/17",25,28,46.799,"N",25.47966638,80,23,33.2297,"W",-80.3925638,"A",4.8,"GS",2.5,333.8
"2026/02/19","03250.1","A","FL","JAX","JACKSONVILLE","US","08","JAX","LS","OPERATIONAL IFR","1968/10/27",30,29,53.5615,"N",30.49821152,81,41,50.1239,"W",-81.69725663,"T",25,"GS",3,330.2
"2026/02/19","03250.1","A","FL","JAX","JACKSONVILLE","US","14","CZH","LD","OPERATIONAL IFR","2021/07/22",30,29,27.4854,"N",30.49096816,81,41,51.4958,"W",-81.69763772,"T",24.3,"GS",3,329.6
"2026/02/19","03250.1","A","FL","JAX","JACKSONVILLE","US","26","PEK","LS","OPERATIONAL IFR","1998/02/26",30,30,19.6133,"N",30.50544813,81,40,24.9328,"W",-81.67359244,"T",22.1,"GS",3,335
"2026/02/19","03250.3","A","FL","VQQ","JACKSONVILLE","US","36R","VQQ","LD","OPERATIONAL IFR","2002/11/28",30,12,12.7173,"N",30.20353258,81,52,21.1062,"W",-81.8725295,"T",65.9,"GS",3,332.6
"2026/02/19","03251.","A","FL","CRG","JACKSONVILLE","US","32","CRG","LS","OPERATIONAL IFR","1989/06/29",30,20,13.2032,"N",30.33700088,81,30,45.3463,"W",-81.51259619,"T",38.4,"GS",3,333.5
"2026/02/19","03258.721","A","FL","06FA","JUPITER","US","10","SYK","LD","OPERATIONAL IFR","2009/05/08",26,54,32.31,"N",26.908975,80,20,7.05,"W",-80.33529166,"F",28,"GS",3,332.3
"2026/02/19","03283.","A","FL","LAL","LAKELAND","US","10","LAL","LD","OPERATIONAL IFR","2013/01/11",27,59,17.22,"N",27.98811666,82,1,50.06,"W",-82.03057222,"F",131.1,"GD",3,334.4
"2026/02/19","03319.5","A","FL","HRT","MARY ESTHER","US","36","HRT","LG","OPERATIONAL IFR","2021/07/28",30,25,8.6972,"N",30.41908255,86,41,11.1034,"W",-86.68641761,"A",33,"GS",2.5,332.3
"2026/02/19","03321.","A","FL","MLB","MELBOURNE","US","09R","MLB","LS","OPERATIONAL IFR","1972/06/29",28,6,8.7557,"N",28.10243213,80,39,26.354,"W",-80.65732055,"T",28.3,"GS",2.8,334.1
"2026/02/19","03325.1","A","FL","TMB","MIAMI","US","09R","TMB","LS","OPERATIONAL IFR","1980/10/02",25,38,30.78,"N",25.64188333,80,26,16.29,"W",-80.43785833,"T",10,"GS",3,330.5
"2026/02/19","03333.","A","FL","MIA","MIAMI","US","08R","MFA","LD","OPERATIONAL IFR","1962/05/28",25,48,6.1715,"N",25.8017143,80,17,54.807,"W",-80.2985575,"T",5,"GS",3,335
"2026/02/19","03333.","A","FL","MIA","MIAMI","US","09","BUL","LD","OPERATIONAL IFR","1981/02/12",25,47,7.8388,"N",25.78551077,80,18,26.7053,"W",-80.30741813,"T",7.5,"GS",3,330.8
"2026/02/19","03333.","A","FL","MIA","MIAMI","US","12","GEM","LD","OPERATIONAL RESTRICTED","2021/02/22",25,47,50.78,"N",25.79743888,80,17,58.58,"W",-80.29960555,"T",7,"GS",3,329.3
"2026/02/19","03333.","A","FL","MIA","MIAMI","US","26L","VIN","LD","OPERATIONAL IFR","1973/04/26",25,48,9.7347,"N",25.80270408,80,16,22.5043,"W",-80.27291786,"T",5.9,"GS",3,331.4
"2026/02/19","03333.","A","FL","MIA","MIAMI","US","27","MIA","LS","OPERATIONAL IFR","1981/02/12",25,47,11.7269,"N",25.7865908,80,16,45.3981,"W",-80.27927725,"T",4.7,"GS",3,332.6
"2026/02/19","03333.","A","FL","MIA","MIAMI","US","30","DCX","LD","OPERATIONAL IFR","2009/07/02",25,47,17.643,"N",25.78823416,80,16,59.572,"W",-80.28321444,"T",7.1,"GS",3,333.5
"2026/02/19","03339.","A","FL","OPF","MIAMI","US","09L","OPF","LS","OPERATIONAL IFR","1980/06/12",25,54,42.8687,"N",25.91190797,80,17,7.5499,"W",-80.28543052,"K",3.1,"GS",3,329.6
"2026/02/19","03339.","A","FL","OPF","MIAMI","US","12","OLX","LD","OPERATIONAL IFR","1996/06/20",25,54,25.3741,"N",25.90704836,80,17,5.0766,"W",-80.2847435,"K",4.3,"GS",3,332.75
"2026/02/19","03339.","A","FL","OPF","MIAMI","US","27R","PLJ","LD","OPERATIONAL IFR","1996/06/20",25,54,45.9675,"N",25.91276875,80,16,3.5119,"W",-80.26764219,"K",4.3,"GS",3,332.15
"2026/02/19","03352.","A","FL","NDZ","MILTON","US","32","NDZ","LD","OPERATIONAL IFR","2003/09/22",30,41,36.7334,"N",30.69353705,87,0,39.9829,"W",-87.01110636,"N",169.7,"GD",3,329.45
"2026/02/19","03352.01","A","FL","NSE","MILTON","US","14","NSE","LD","OPERATIONAL IFR","2009/11/10",30,43,43.6938,"N",30.72880383,87,1,32.0019,"W",-87.02555608,"N",194.7,"GS",3,333.35
"2026/02/19","03394.","A","FL","OCF","OCALA","US","36","OCF","LS","OPERATIONAL IFR","2000/05/18",29,9,44.5372,"N",29.16237144,82,13,25.8699,"W",-82.22385275,"T",75.2,"GS",3,332.9
"2026/02/19","03407.","A","FL","MCO","ORLANDO","US","17L","ARK","LD","OPERATIONAL IFR","2003/11/24",28,26,27.0479,"N",28.44084663,81,16,52.5933,"W",-81.28127591,"T",94.4,"GS",3,330.65
"2026/02/19","03407.","A","FL","MCO","ORLANDO","US","17R","DIZ","LD","OPERATIONAL IFR","1989/08/24",28,25,57.8375,"N",28.43273263,81,17,40.5783,"W",-81.29460508,"T",92.7,"GS",3,333.35
"2026/02/19","03407.","A","FL","MCO","ORLANDO","US","18R","TFE","LD","OPERATIONAL IFR","1980/04/11",28,26,43.5,"N",28.44541666,81,19,32.21,"W",-81.32561388,"F",89,"GS",3,331.1
"2026/02/19","03407.","A","FL","MCO","ORLANDO","US","35L","DDO","LD","OPERATIONAL IFR","1989/08/24",28,24,39.5307,"N",28.41098075,81,17,39.7618,"W",-81.29437827,"T",83.7,"GS",3,329.6
"2026/02/19","03407.","A","FL","MCO","ORLANDO","US","35R","CER","LD","OPERATIONAL IFR","2003/11/20",28,25,18.6301,"N",28.42184169,81,16,51.8726,"W",-81.28107572,"T",87.3,"GD",3,331.55
"2026/02/19","03407.","A","FL","MCO","ORLANDO","US","36L","MCO","LD","OPERATIONAL IFR","2025/09/26",28,25,4.95,"N",28.41804166,81,19,31.29,"W",-81.32535833,"FS",86,"GS",3,331.1
