"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","SKED_SEQ_NO","MONTH","DAY","HOUR"
"2026/02/19","06509.","A","KS","SN08","BURRTON","US",1,"UNATNDD","",""
"2026/02/19","06510.","A","KS","01K","CALDWELL","US",1,"UNATNDD","",""
"2026/02/19","06519.","A","KS","CNU","CHANUTE","US",1,"ALL","MON-SAT","0800-1700"
"2026/02/19","06519.","A","KS","CNU","CHANUTE","US",2,"ALL","SUN","1200-1700"
"2026/02/19","06519.02","H","KS","89KS","CHANUTE","US",1,"UNATNDD","",""
"2026/02/19","06519.5","A","KS","8KS8","CHAPMAN","US",1,"UNATNDD","",""
"2026/02/19","06520.01","A","KS","0KS7","CHENEY","US",1,"ALL","ALL","ALL"
"2026/02/19","06520.02","A","KS","SN13","CHENEY","US",1,"UNATNDD","",""
"2026/02/19","06521.","A","KS","69KS","CHILES","US",1,"UNATNDD","",""
"2026/02/19","06529.","A","KS","8K8","CIMARRON","US",1,"UNATNDD","",""
"2026/02/19","06533.","A","KS","CYW","CLAY CENTER","US",1,"ALL","ALL","0800-1700"
"2026/02/19","06534.","A","KS","SN33","CLAY CENTER","US",1,"ALL","ALL","DALGT"
"2026/02/19","06535.","A","KS","SN34","CLEARWATER","US",1,"UNATNDD","",""
"2026/02/19","06540.","A","KS","CFV","COFFEYVILLE","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","06540.01","H","KS","9KS0","COFFEYVILLE","US",1,"UNATNDD","",""
"2026/02/19","06542.","A","KS","CBK","COLBY","US",1,"ALL","SAT-SUN","ON CALL"
"2026/02/19","06542.","A","KS","CBK","COLBY","US",2,"ALL","MON-FRI","0800-1600"
"2026/02/19","06542.","A","KS","CBK","COLBY","US",3,"ALL","SUN","1000-1700"
"2026/02/19","06545.1","A","KS","3K8","COLDWATER","US",1,"UNATNDD","",""
"2026/02/19","06550.","A","KS","CNK","CONCORDIA","US",2,"ALL","MON-FRI","0800-1600"
"2026/02/19","06551.2","A","KS","SN36","CONWAY SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","06551.5","A","KS","9K0","COTTONWOOD FALLS","US",1,"UNATNDD","",""
"2026/02/19","06551.53","A","KS","62KS","COTTONWOOD FALLS","US",1,"UNATNDD","",""
"2026/02/19","06551.7","A","KS","K63","COUNCIL GROVE","US",1,"UNATNDD","",""
"2026/02/19","06554.12","A","KS","SN40","DERBY","US",1,"ALL","ALL","ALL"
"2026/02/19","06554.7","A","KS","4KS2","DE SOTO","US",1,"UNATNDD","",""
"2026/02/19","06555.","A","KS","K65","DIGHTON","US",1,"UNATNDD","",""
"2026/02/19","06557.","A","KS","DDC","DODGE CITY","US",1,"ALL","ALL","0600-2200"
"2026/02/19","06560.6","A","KS","60KS","DOUGLASS","US",1,"UNATNDD","",""
"2026/02/19","06560.61","A","KS","SN52","DOUGLASS","US",1,"UNATNDD","",""
"2026/02/19","06560.62","A","KS","0KS9","DOUGLAS","US",1,"UNATNDD","",""
"2026/02/19","06561.3","A","KS","1KS2","EASTON","US",1,"UNATNDD","",""
"2026/02/19","06562.6","A","KS","SN43","EFFINGHAM","US",1,"UNATNDD","",""
"2026/02/19","06564.1","A","KS","9K6","EL DORADO","US",1,"UNATNDD","",""
"2026/02/19","06564.2","A","KS","SN58","EL DORADO","US",1,"UNATNDD","",""
"2026/02/19","06565.","A","KS","EQA","EL DORADO","US",1,"ALL","MON-FRI","0700-1500"
"2026/02/19","06565.89","A","KS","05KS","ELK CITY","US",1,"UNATNDD","",""
"2026/02/19","06566.","A","KS","EHA","ELKHART","US",1,"UNATNDD","",""
"2026/02/19","06569.","A","KS","1K6","ELLINWOOD","US",1,"UNATNDD","",""
"2026/02/19","06574.","A","KS","9K7","ELLSWORTH","US",3,"UNATNDD","",""
"2026/02/19","06575.","A","KS","SN37","ELMDALE","US",1,"UNATNDD","",""
"2026/02/19","06576.","A","KS","51KS","ELMO","US",1,"UNATNDD","",""
"2026/02/19","06578.07","A","KS","57KS","EMMETT","US",1,"UNATNDD","",""
"2026/02/19","06580.","A","KS","EMP","EMPORIA","US",3,"ALL","ALL","0730-1730"
"2026/02/19","06580.01","A","KS","15KS","EMPORIA","US",1,"IREG","",""
"2026/02/19","06580.03","A","KS","SN04","EMPORIA","US",1,"MAR-NOV","SUN-SAT","0900-1700"
"2026/02/19","06583.","A","KS","1KS4","ENTERPRISE","US",1,"ALL","ALL","ALL"
"2026/02/19","06584.19","A","KS","11K","ERIE","US",1,"UNATNDD","",""
"2026/02/19","06585.","A","KS","SN47","ESKRIDGE","US",1,"UNATNDD","",""
"2026/02/19","06588.","A","KS","52KS","EUDORA","US",1,"UNATNDD","",""
"2026/02/19","06589.","A","KS","13K","EUREKA","US",1,"ALL","ALL","IREG"
"2026/02/19","06595.","A","KS","FLV","FORT LEAVENWORTH","US",1,"ALL","M-F","0730-1630 (MIL)"
"2026/02/19","06595.","A","KS","FLV","FORT LEAVENWORTH","US",2,"ALL","ALL","0900-1800 (GA)"
"2026/02/19","06596.","A","KS","FRI","FORT RILEY (JUNCTION CITY)","US",1,"ALL","",""
"2026/02/19","06599.","A","KS","FSK","FORT SCOTT","US",1,"ALL","MON-SAT","0800-1700"
"2026/02/19","06604.01","A","KS","18K","FOWLER","US",1,"UNATNDD","",""
"2026/02/19","06613.","A","KS","1K7","FREDONIA","US",1,"UNATNDD","",""
"2026/02/19","06613.61","A","KS","SN55","FRIEND","US",1,"UNATNDD","",""
"2026/02/19","06618.","A","KS","36KS","GALESBURG","US",1,"UNATNDD","",""
"2026/02/19","06621.","A","KS","GCK","GARDEN CITY","US",1,"ALL","ALL","0700-2100"
"2026/02/19","06623.","A","KS","K34","GARDNER","US",1,"ALL","MON-FRI","0800-1600"
"2026/02/19","06623.02","A","KS","00KS","GARDNER","US",1,"UNATNDD","",""
"2026/02/19","06625.","A","KS","K68","GARNETT","US",1,"ALL","SAT - SUN","ON CALL"
"2026/02/19","06625.","A","KS","K68","GARNETT","US",5,"ALL","MON - FRI","0800 - 1700"
"2026/02/19","06628.","A","KS","SN41","GIRARD","US",1,"UNATNDD","",""
"2026/02/19","06628.01","H","KS","SN80","GIRARD","US",1,"ALL","ALL","ALL"
"2026/02/19","06629.16","A","KS","96KS","GLASCO","US",1,"UNATNDD","",""
"2026/02/19","06630.51","A","KS","SN64","GODDARD","US",1,"UNATNDD","",""
"2026/02/19","06630.512","A","KS","SN65","GODDARD","US",1,"UNATNDD","",""
"2026/02/19","06630.6","A","KS","SN61","GODDARD","US",1,"UNATNDD","",""
"2026/02/19","06632.","A","KS","GLD","GOODLAND","US",1,"ALL","ALL","DALGT"
"2026/02/19","06632.11","A","KS","27KS","GOODLAND","US",1,"UNATNDD","",""
"2026/02/19","06632.52","A","KS","9KS6","GOVE","US",1,"UNATNDD","",""
"2026/02/19","06632.53","A","KS","86KS","GOVE","US",1,"UNATNDD","",""
"2026/02/19","06635.2","A","KS","SN67","GREAT BEND","US",1,"UNATNDD","",""
"2026/02/19","06636.","A","KS","GBD","GREAT BEND","US",1,"ALL","ALL","0630-1800"
"2026/02/19","06646.14","A","KS","SN05","HALSTEAD","US",1,"ALL","ALL","0900-DUSK"
"2026/02/19","06646.185","A","KS","8KS2","HAMILTON","US",1,"UNATNDD","",""
"2026/02/19","06646.2","A","KS","SN69","HAMMOND","US",1,"UNATNDD","",""
"2026/02/19","06648.1","A","KS","8K2","HARPER","US",1,"UNATNDD","",""
"2026/02/19","06648.11","A","KS","SN70","HARPER","US",1,"ALL","ALL","ALL"
"2026/02/19","06648.61","A","KS","SN72","HARRIS","US",1,"UNATNDD","",""
"2026/02/19","06648.9","A","KS","4KS6","HARTFORD","US",1,"UNATNDD","",""
"2026/02/19","06649.6","A","KS","SN63","HAVILAND","US",1,"UNATNDD","",""
"2026/02/19","06650.1","A","KS","HYS","HAYS","US",1,"ALL","ALL","DALGT"
"2026/02/19","06650.11","A","KS","73KS","HAYS","US",1,"UNATNDD","",""
"2026/02/19","06650.13","H","KS","SN74","HAYS","US",1,"UNATNDD","",""
"2026/02/19","06650.14","A","KS","8KS4","HAYS","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","06652.","A","KS","32KS","HEALY","US",1,"UNATNDD","",""
"2026/02/19","06653.","A","KS","HRU","HERINGTON","US",1,"UNATNDD","",""
"2026/02/19","06655.","A","KS","53KS","HESSTON","US",1,"ALL","ALL","ALL"
"2026/02/19","06658.1","A","KS","K87","HIAWATHA","US",1,"UNATNDD","",""
"2026/02/19","06658.111","A","KS","8KS3","HIAWATHA","US",1,"UNATNDD","",""
"2026/02/19","06658.6","A","KS","SN75","HIGHLAND","US",1,"UNATNDD","",""
"2026/02/19","06659.3","A","KS","HLC","HILL CITY","US",1,"ON CALL","",""
"2026/02/19","06659.5","A","KS","M66","HILLSBORO","US",1,"UNATNDD","",""
"2026/02/19","06669.","A","KS","K91","HORTON","US",1,"UNATNDD","",""
"2026/02/19","06669.01","A","KS","7KS4","HORTON","US",1,"UNATNDD","",""
"2026/02/19","06675.","A","KS","1F5","HOXIE","US",2,"UNATNDD","",""
"2026/02/19","06678.","A","KS","HQG","HUGOTON","US",1,"ALL","MON-SAT","0800-1700"
"2026/02/19","06685.","A","KS","HUT","HUTCHINSON","US",2,"ALL","MON-FRI","0800-1800"
"2026/02/19","06685.","A","KS","HUT","HUTCHINSON","US",3,"ALL","SAT-SUN","0800-1700"
"2026/02/19","06685.6","A","KS","30KS","HUTCHINSON","US",1,"UNATNDD","",""
"2026/02/19","06686.","G","KS","SN76","HUTCHINSON","US",1,"ALL","ALL","DALGT"
"2026/02/19","06690.","A","KS","IDP","INDEPENDENCE","US",1,"ALL","MON-FRI","0700-1800"
"2026/02/19","06690.01","A","KS","66KS","INDEPENDENCE","US",1,"IREG","",""
"2026/02/19","06690.02","A","KS","16KS","INDEPENDENCE","US",1,"UNATNDD","",""
"2026/02/19","06690.5","A","KS","30K","INGALLS","US",1,"UNATNDD","",""
"2026/02/19","06691.","A","KS","K88","IOLA","US",1,"ALL","MON-FRI","0730-1600"
"2026/02/19","06691.6","A","KS","9KS4","IONIA","US",1,"UNATNDD","",""
"2026/02/19","06692.","A","KS","K79","JETMORE","US",1,"UNATNDD","",""
"2026/02/19","06695.1","A","KS","JHN","JOHNSON CITY","US",1,"ALL","ALL","0800-1800"
"2026/02/19","06697.","A","KS","3JC","JUNCTION CITY","US",1,"ALL","ALL","0800-1700"
"2026/02/19","06700.12","H","KS","6KS9","KANSAS CITY","US",1,"UNATNDD","",""
"2026/02/19","06700.15","H","KS","10KS","KANSAS CITY","US",1,"ALL","ALL","ALL"
"2026/02/19","06706.","A","KS","9K8","KINGMAN","US",1,"ALL","MON-FRI","0830-2000"
"2026/02/19","06710.","A","KS","33K","KINSLEY","US",1,"UNATNDD","",""
"2026/02/19","06712.2","A","KS","4KS","KIOWA","US",1,"ALL","ALL","ALL"
"2026/02/19","06712.45","A","KS","25KS","KIRWIN","US",1,"ALL","ALL","0800-1700"
"2026/02/19","06713.11","A","KS","K94","LA CROSSE","US",1,"UNATNDD","",""
"2026/02/19","06715.","A","KS","36K","LAKIN","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","06716.8","A","KS","SN83","LANSING","US",1,"UNATNDD","",""
"2026/02/19","06716.82","H","KS","SN60","LANSING","US",1,"UNATNDD","",""
"2026/02/19","06719.","A","KS","LQR","LARNED","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","06719.","A","KS","LQR","LARNED","US",2,"ALL","SAT","0800-1200"
"2026/02/19","06721.","A","KS","LWC","LAWRENCE","US",1,"ALL","ALL","0800-2000"
"2026/02/19","06721.02","H","KS","SN38","LAWRENCE","US",1,"ALL","ALL","ALL"
"2026/02/19","06721.03","A","KS","0KS4","LAWRENCE","US",1,"UNATNDD","",""
"2026/02/19","06721.1","A","KS","SN45","LAWRENCE","US",1,"UNATNDD","",""
"2026/02/19","06723.13","H","KS","SN01","LEAVENWORTH","US",1,"ON CALL","",""
"2026/02/19","06728.5","A","KS","SN03","LENORA","US",1,"UNATNDD","",""
"2026/02/19","06728.61","A","KS","3K7","LEOTI","US",1,"UNATNDD","",""
"2026/02/19","06729.","A","KS","LBL","LIBERAL","US",1,"ALL","MON-FRI","0600-2000"
"2026/02/19","06729.","A","KS","LBL","LIBERAL","US",2,"ALL","SAT-SUN","0700-2000"
"2026/02/19","06733.","A","KS","K71","LINCOLN","US",1,"MAR-NOV","MON-FRI","0800-1700"
"2026/02/19","06733.7","A","KS","23KS","LINDSBORG","US",1,"IREG","",""
"2026/02/19","06736.","A","KS","SN88","LOUISBURG","US",1,"ALL","ALL","ALL"
"2026/02/19","06737.51","A","KS","38K","LUCAS","US",1,"UNATNDD","",""
"2026/02/19","06737.9","A","KS","39K","LYNDON","US",1,"UNATNDD","",""
"2026/02/19","06739.","A","KS","LYO","LYONS","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","06740.","A","KS","82KS","MAPLETON","US",1,"UNATNDD","",""
"2026/02/19","06741.51","A","KS","5KS8","MC DONALD","US",1,"UNATNDD","",""
"2026/02/19","06742.01","A","KS","SN90","MC LOUTH","US",1,"UNATNDD","",""
"2026/02/19","06743.","A","KS","MPR","MC PHERSON","US",2,"ALL","MON-FRI","0800-1700"
"2026/02/19","06743.","A","KS","MPR","MC PHERSON","US",3,"ALL","SAT","0800-1200"
"2026/02/19","06744.2","A","KS","94KS","MACKSVILLE","US",1,"ALL","ALL","0800-1700"
"2026/02/19","06745.","A","KS","SN91","MADISON","US",1,"UNATNDD","",""
"2026/02/19","06748.","A","KS","MHK","MANHATTAN","US",1,"ALL","ALL","0600-2200"
"2026/02/19","06748.01","H","KS","3KS6","MANHATTAN","US",1,"UNATNDD","",""
"2026/02/19","06748.1","A","KS","43KS","MANHATTAN","US",1,"UNATNDD","",""
"2026/02/19","06748.19","A","KS","5KS6","MANHATTAN","US",2,"UNATNDD","",""
"2026/02/19","06748.2","A","KS","SN92","MANHATTAN","US",1,"UNATNDD","",""
"2026/02/19","06748.3","A","KS","49KS","MANHATTAN","US",1,"UNATNDD","",""
"2026/02/19","06752.","A","KS","TKO","MANKATO","US",1,"","","INTMNT"
"2026/02/19","06755.","A","KS","43K","MARION","US",1,"UNATNDD","",""
"2026/02/19","06757.","A","KS","MYZ","MARYSVILLE","US",1,"UNATNDD","",""
"2026/02/19","06760.1","A","KS","MEJ","MEADE","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","06760.11","A","KS","M64","MEADE","US",1,"UNATNDD","",""
"2026/02/19","06766.","A","KS","K51","MEDICINE LODGE","US",1,"UNATNDD","",""
"2026/02/19","06766.3","A","KS","81KS","MERIDEN","US",1,"IREG","",""
"2026/02/19","06766.40","H","KS","9KS2","MERRIAM","US",1,"UNATNDD","",""
"2026/02/19","06775.5","A","KS","45K","MINNEAPOLIS","US",3,"APR-NOV","ALL","DAWN-DUSK"
"2026/02/19","06776.4","A","KS","SN94","MINNEOLA","US",1,"UNATNDD","",""
"2026/02/19","06777.","A","KS","2K6","MOLINE","US",1,"UNATNDD","",""
"2026/02/19","06780.","A","KS","98KS","MONTEZUMA","US",1,"UNATNDD","",""
"2026/02/19","06780.02","A","KS","K17","MONTEZUMA","US",1,"UNATNDD","",""
"2026/02/19","06780.1","A","KS","67KS","MONTEZUMA","US",1,"UNATNDD","",""
"2026/02/19","06783.","A","KS","74KS","MORAN","US",1,"UNATNDD","",""
"2026/02/19","06784.","A","KS","SN97","MOSCOW","US",1,"UNATNDD","",""
"2026/02/19","06785.11","A","KS","47K","MOUNDRIDGE","US",2,"ALL","MON - FRI","0800-1700"
"2026/02/19","06791.","A","KS","2K7","NEODESHA","US",1,"UNATNDD","",""
"2026/02/19","06792.4","A","KS","48K","NESS CITY","US",1,"UNATNDD","",""
"2026/02/19","06794.","A","KS","EWK","NEWTON","US",1,"ALL","ALL","0700-2300"
"2026/02/19","06799.","A","KS","NRN","NORTON","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","06799.5","A","KS","49K","NORWICH","US",1,"UNATNDD","",""
"2026/02/19","06801.1","A","KS","OEL","OAKLEY","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","06802.","A","KS","OIN","OBERLIN","US",1,"ALL","ALL","DAWN-DUSK"
"2026/02/19","06809.","A","KS","IXD","OLATHE","US",1,"ALL","SUN-THU","ALL"
"2026/02/19","06809.","A","KS","IXD","OLATHE","US",2,"ALL","FRI-SAT","0600-2300"
"2026/02/19","06810.1","A","KS","51K","OLATHE","US",2,"UNATNND","",""
"2026/02/19","06811.","A","KS","OJC","OLATHE","US",1,"ALL","ALL","ALL"
"2026/02/19","06811.5","A","KS","SN99","OLSBURG","US",1,"UNATNDD","",""
"2026/02/19","06814.","A","KS","52K","ONAGA","US",1,"UNATNDD","",""
"2026/02/19","06818.","A","KS","53K","OSAGE CITY","US",1,"UNATNDD","",""
"2026/02/19","06818.01","A","KS","0KS0","OSAGE CITY","US",1,"UNATNDD","",""
"2026/02/19","06821.","A","KS","K75","OSBORNE","US",1,"ON CALL","",""
"2026/02/19","06821.41","A","KS","7KS0","OSKALOOSA","US",1,"ALL","MON-FRI","DALGT"
"2026/02/19","06822.","A","KS","K67","OSWEGO","US",1,"UNATNDD","",""
"2026/02/19","06823.33","A","KS","SN42","OTTAWA","US",1,"UNATNDD","",""
"2026/02/19","06824.","A","KS","OWI","OTTAWA","US",2,"ALL","TUES - SAT","0800 - 1400"
"2026/02/19","06826.1","A","KS","7KS2","OVERBROOK","US",1,"UNATNDD","",""
"2026/02/19","06826.5","H","KS","SN54","OVERLAND PARK","US",1,"ALL","ALL","ALL"
"2026/02/19","06826.52","H","KS","SN35","OVERLAND PARK","US",1,"ALL","ALL","ALL"
"2026/02/19","06828.","A","KS","55K","OXFORD","US",1,"UNATNDD","",""
"2026/02/19","06833.62","A","KS","K81","PAOLA","US",1,"IREG","",""
"2026/02/19","06833.8","A","KS","14KS","PARKER","US",1,"UNATNDD","",""
"2026/02/19","06834.","A","KS","PPF","PARSONS","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","06834.1","A","KS","8KS5","PARSONS","US",1,"UNATNDD","",""
"2026/02/19","06834.2","A","KS","0KS8","PARSONS","US",1,"UNATNDD","",""
"2026/02/19","06841.","A","KS","PHG","PHILLIPSBURG","US",2,"ALL","MON-FRI","0930-1730"
"2026/02/19","06844.","A","KS","PTS","PITTSBURG","US",2,"ALL","MON-FRI","0700-1700"
"2026/02/19","06844.","A","KS","PTS","PITTSBURG","US",3,"ALL","SAT-SUN","0800-1600"
"2026/02/19","06844.01","H","KS","SN50","PITTSBURG","US",1,"UNATNDD","",""
"2026/02/19","06846.","A","KS","S44","PLAINS","US",1,"UNATNDD","",""
"2026/02/19","06851.14","A","KS","1KS","PLEASANTON","US",1,"UNATNDD","",""
"2026/02/19","06852.8","A","KS","0P1","PRAIRIE VIEW","US",1,"UNATNDD","",""
"2026/02/19","06854.","A","KS","PTT","PRATT","US",1,"ALL","ALL","0800-SS"
"2026/02/19","06858.111","A","KS","28KS","RANTOUL","US",1,"UNATNDD","",""
"2026/02/19","06858.27","A","KS","1KS1","RICHMOND","US",1,"IREG","",""
"2026/02/19","06858.31","A","KS","1KS3","RILEY","US",1,"UNATNDD","",""
"2026/02/19","06858.9","A","KS","6KS","ROSE HILL","US",1,"IREG","",""
"2026/02/19","06859.","A","KS","K50","ROSE HILL","US",1,"UNATNDD","",""
"2026/02/19","06860.","A","KS","RSL","RUSSELL","US",2,"","","INTMNT"
"2026/02/19","06864.","A","KS","K83","SABETHA","US",1,"UNATNDD","",""
"2026/02/19","06870.52","A","KS","02KS","ST MARYS","US",1,"UNATNDD","",""
"2026/02/19","06870.53","A","KS","84KS","ST. MARY'S","US",1,"UNATNDD","",""
"2026/02/19","06870.54","A","KS","91KS","ST. MARY'S","US",1,"UNATNDD","",""
"2026/02/19","06878.","A","KS","SLN","SALINA","US",1,"ALL","ALL","ALL"
"2026/02/19","06878.21","A","KS","17KS","SALINA","US",1,"UNATNDD","",""
"2026/02/19","06878.3","A","KS","58KS","SALINA","US",1,"UNATNDD","",""
"2026/02/19","06878.5","H","KS","SN73","SALINA","US",1,"UNATNDD","",""
"2026/02/19","06879.","A","KS","1KS6","SALINA","US",1,"UNATNDD","",""
"2026/02/19","06881.","A","KS","1K9","SATANTA","US",1,"UNATNDD","",""
"2026/02/19","06881.01","A","KS","SN98","SATANTA","US",1,"UNATNDD","",""
"2026/02/19","06886.","A","KS","TQK","SCOTT CITY","US",1,"ALL","ALL","0800-1730"
"2026/02/19","06886.1","A","KS","1KS8","SCOTT CITY","US",1,"UNATNDD","",""
"2026/02/19","06888.1","A","KS","61K","SEDAN","US",1,"UNATNDD","",""
"2026/02/19","06889.","A","KS","12KS","SEDGWICK","US",1,"UNATNDD","",""
"2026/02/19","06890.8","A","KS","6KS2","SELDEN","US",1,"MAR-AUG","ALL","ALL"
"2026/02/19","06892.1","A","KS","62K","SENECA","US",1,"UNATNDD","",""
"2026/02/19","06892.12","A","KS","2KS6","SENECA","US",1,"UNATNDD","",""
"2026/02/19","06892.9","A","KS","63KS","SENECA","US",1,"UNATNDD","",""
"2026/02/19","06894.","A","KS","2KS2","SEVERY","US",1,"ALL","SUN","0800-1600"
"2026/02/19","06896.02","A","KS","6KS4","SHARON SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","06902.","A","KS","K82","SMITH CENTER","US",1,"ON CALL","",""
"2026/02/19","06905.","A","KS","K22","SOUTH HUTCHINSON","US",1,"UNATNDD","",""
"2026/02/19","06908.51","A","KS","41KS","SPRING HILL","US",1,"UNATNDD","",""
"2026/02/19","06909.","A","KS","3TA","STAFFORD","US",1,"UNATNDD","",""
"2026/02/19","06914.9","A","KS","63K","STILWELL","US",1,"UNATNDD","",""
"2026/02/19","06915.","A","KS","8KS7","STILWELL","US",1,"UNATNDD","",""
"2026/02/19","06916.2","A","KS","RCP","STOCKTON","US",1,"UNATTENDED","",""
"2026/02/19","06917.","A","KS","19S","SUBLETTE","US",1,"UNATNDD","",""
"2026/02/19","06918.13","A","KS","64KS","SYLVAN GROVE","US",1,"UNATNDD","",""
"2026/02/19","06918.5","A","KS","2KS8","SYLVAN GROVE","US",1,"UNATNDD","",""
"2026/02/19","06918.8","A","KS","SN95","SYLVIA","US",1,"IREG","",""
"2026/02/19","06922.","A","KS","3K3","SYRACUSE","US",1,"INTMNT","",""
"2026/02/19","06925.","A","KS","55KS","TIPTON","US",1,"ALL","ALL","ON CALL"
"2026/02/19","06930.2","A","KS","2KS9","TOPEKA","US",1,"UNATNDD","",""
"2026/02/19","06930.3","H","KS","3KS0","TOPEKA","US",1,"ALL","ALL","ALL"
"2026/02/19","06930.5","H","KS","21KS","TOPEKA","US",1,"ALL","ALL","ALL"
"2026/02/19","06930.6","A","KS","33KS","TOPEKA","US",1,"UNATNDD","",""
"2026/02/19","06931.","A","KS","TOP","TOPEKA","US",2,"ALL","ALL","0700-2000"
"2026/02/19","06931.01","H","KS","14SN","TOPEKA","US",1,"UNATNDD","",""
"2026/02/19","06931.99","A","KS","90KS","TOPEKA","US",1,"UNATNDD","",""
"2026/02/19","06932.","A","KS","FOE","TOPEKA","US",1,"ALL","ALL","0545-2200"
"2026/02/19","06937.2","A","KS","5K2","TRIBUNE","US",1,"UNATNDD","",""
"2026/02/19","06940.6","A","KS","3KS3","UDALL","US",1,"UNATNDD","",""
"2026/02/19","06940.61","A","KS","18KS","UDALL","US",1,"UNATNDD","",""
"2026/02/19","06941.","A","KS","ULS","ULYSSES","US",1,"ALL","MON-SAT","0800-1800"
"2026/02/19","06941.01","A","KS","3KS4","ULYSSES","US",1,"UNATNDD","",""
"2026/02/19","06941.011","A","KS","8KS0","ULYSSES","US",1,"UNATNDD","",""
"2026/02/19","06945.5","A","KS","SN68","VALLEY CENTER","US",1,"UNATNDD","",""
"2026/02/19","06945.51","A","KS","3KS5","VALLEY CENTER","US",1,"UNATNDD","",""
"2026/02/19","06945.52","A","KS","3KS7","VALLEY CENTER","US",1,"UNATNDD","",""
"2026/02/19","06945.7","A","KS","46KS","VALLEY CENTER","US",1,"UNATNDD","",""
"2026/02/19","06946.23","A","KS","24KS","VIOLA","US",1,"UNATNDD","",""
"2026/02/19","06948.51","A","KS","0H1","WAKEENEY","US",1,"UNATNDD","",""
"2026/02/19","06957.1","A","KS","69K","WAMEGO","US",1,"UNATNDD","",""
"2026/02/19","06962.1","A","KS","K38","WASHINGTON","US",1,"UNATNDD","",""
"2026/02/19","06967.","A","KS","EGT","WELLINGTON","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","06968.","A","KS","4KS1","WELLSVILLE","US",1,"UNATNDD","",""
"2026/02/19","06968.02","A","KS","09KS","WELLSVILLE","US",1,"UNATNDD","",""
"2026/02/19","06968.1","A","KS","54KS","WELLSVILLE","US",1,"UNATNDD","",""
"2026/02/19","06973.","A","KS","BEC","WICHITA","US",1,"ALL","MON-FRI","0700-1730"
"2026/02/19","06973.2","A","KS","44KS","WICHITA","US",1,"IREG","",""
"2026/02/19","06973.21","H","KS","8KS6","WICHITA","US",1,"UNATNDD","",""
"2026/02/19","06973.23","H","KS","22KS","WICHITA","US",1,"ALL","ALL","ALL"
"2026/02/19","06973.24","H","KS","34KS","WICHITA","US",1,"ALL","ALL","ALL"
"2026/02/19","06973.3","A","KS","4KS5","WICHITA/MAIZE/","US",1,"UNATNDD","",""
"2026/02/19","06975.","A","KS","CEA","WICHITA","US",1,"UNATNDD","",""
"2026/02/19","06975.13","G","KS","29KS","WICHITA","US",1,"IREG","",""
"2026/02/19","06975.4","A","KS","ICT","WICHITA","US",1,"ALL","ALL","ALL"
"2026/02/19","06975.6","A","KS","71K","WICHITA","US",1,"ALL","ALL","DALGT"
"2026/02/19","06976.","A","KS","AAO","WICHITA","US",1,"ALL","ALL","ALL"
"2026/02/19","06977.1","A","KS","72K","WICHITA","US",1,"UNATNDD","",""
"2026/02/19","06979.","A","KS","IAB","WICHITA","US",1,"ALL","ALL","ALL"
"2026/02/19","06984.","A","KS","40KS","WILLIAMSBURG","US",1,"UNATNDD","",""
"2026/02/19","06984.1","A","KS","8KS9","WILLIAMSBURG","US",1,"UNATNDD","",""
"2026/02/19","06984.7","A","KS","71KS","WILLIAMSTOWN","US",1,"UNATNDD","",""
"2026/02/19","06987.","A","KS","85KS","WINCHESTER","US",1,"UNATNDD","",""
"2026/02/19","06988.","A","KS","WLD","WINFIELD/ARKANSAS CITY","US",1,"ALL","MON-FRI","0800-1630"
"2026/02/19","06988.1","H","KS","SN31","WINFIELD","US",1,"UNATNDD","",""
"2026/02/19","07015.01","H","KY","45KY","ALBANY","US",1,"UNATNDD","",""
"2026/02/19","07015.02","H","KY","7KY6","ALBANY","US",1,"UNATNDD","",""
"2026/02/19","07022.","A","KY","DWU","ASHLAND","US",2,"ALL","ALL","0800-1800"
"2026/02/19","07022.01","H","KY","4KY9","ASHLAND","US",1,"UNATNDD","",""
"2026/02/19","07027.","A","KY","34KY","AUBURN","US",1,"UNATNDD","",""
"2026/02/19","07033.","H","KY","7KY5","BARBOURVILLE","US",1,"ALL","ALL","ALL"
"2026/02/19","07033.3","A","KY","BRY","BARDSTOWN","US",2,"ALL","MON-SAT","0800-1700"
"2026/02/19","07033.3","A","KY","BRY","BARDSTOWN","US",4,"ALL","SUN","UNATNDD"
